Date,garch_cond_vol_daily
2022-01-14,0.012973826945549726
2022-01-17,0.012957550832774474
2022-01-18,0.012794153989050063
2022-01-19,0.012630835024665532
2022-01-20,0.012643061643979247
2022-01-21,0.01256862821240458
2022-01-24,0.01240865200171806
2022-01-25,0.012375697697430119
2022-01-26,0.012563942742003288
2022-01-27,0.012625543972230802
2022-01-28,0.012499101426327177
2022-01-31,0.012397799656810406
2022-02-01,0.012296605337814428
2022-02-02,0.012177949078367788
2022-02-03,0.012105374009289776
2022-02-04,0.011970773233313046
2022-02-07,0.011838340718157193
2022-02-08,0.011694335099858521
2022-02-09,0.011548821845634476
2022-02-10,0.011405453717393727
2022-02-11,0.011323230942828378
2022-02-14,0.011183281840614831
2022-02-15,0.011046419625638893
2022-02-16,0.010964446896914351
2022-02-17,0.0108474953582163
2022-02-18,0.010960561314693773
2022-02-21,0.010881041220329467
2022-02-22,0.010851846384199837
2022-02-23,0.010830385197496913
2022-02-24,0.010773639264216144
2022-02-25,0.01066006074355606
2022-03-02,0.010734469551812191
2022-03-03,0.0109441311395427
2022-03-04,0.010808537463656138
2022-03-07,0.010721856809745196
2022-03-08,0.011332585712201571
2022-03-09,0.011206529760059574
2022-03-10,0.011660418244933806
2022-03-11,0.011518794206362693
2022-03-14,0.011703001367094533
2022-03-15,0.011837085143244568
2022-03-16,0.011774578034042948
2022-03-17,0.012002798487903912
2022-03-18,0.012146140138901425
2022-03-21,0.012357129127334755
2022-03-22,0.012244650817878984
2022-03-23,0.012171115266817563
2022-03-24,0.012015821420486484
2022-03-25,0.012036379072007273
2022-03-28,0.011881958527504104
2022-03-29,0.011741236952840302
2022-03-30,0.011702408922954774
2022-03-31,0.011556488959373714
2022-04-01,0.011417170008315108
2022-04-04,0.011443485317350179
2022-04-05,0.01130739891638857
2022-04-06,0.011606813138882595
2022-04-07,0.011496915986952289
2022-04-08,0.01137787182775007
2022-04-11,0.011261021286655832
2022-04-12,0.01127679989272291
2022-04-13,0.011193383026733703
2022-04-14,0.011081378074169625
2022-04-18,0.010977252972071567
2022-04-19,0.010865185551530218
2022-04-20,0.010769443804412061
2022-04-22,0.010686414932324395
2022-04-25,0.011505538100548916
2022-04-26,0.011376647958266893
2022-04-27,0.01179084098571066
2022-04-28,0.011745537301732445
2022-04-29,0.011620195584413257
2022-05-02,0.011855042667952884
2022-05-03,0.011850415461098069
2022-05-04,0.01170124243286071
2022-05-05,0.011835787908391968
2022-05-06,0.012520663221482755
2022-05-09,0.012362025760763737
2022-05-10,0.012537798793529908
2022-05-11,0.012377952718968837
2022-05-12,0.012360475212850705
2022-05-13,0.012340801427384076
2022-05-16,0.012306529374745545
2022-05-17,0.012285497807091454
2022-05-18,0.012149283593632463
2022-05-19,0.012564760219121689
2022-05-20,0.012445593902438726
2022-05-23,0.012459926406393772
2022-05-24,0.01256738720203213
2022-05-25,0.012406992948259636
2022-05-26,0.01224648747465619
2022-05-27,0.012218123963524436
2022-05-30,0.012060628044447012
2022-05-31,0.011980245643274743
2022-06-01,0.011833047427777825
2022-06-02,0.01168213387987854
2022-06-03,0.01161575056316842
2022-06-06,0.011618645448237003
2022-06-07,0.011550649043080152
2022-06-08,0.01140665102382278
2022-06-09,0.011535003128703567
2022-06-10,0.011547247461177707
2022-06-13,0.011656584705229638
2022-06-14,0.012314470468536308
2022-06-15,0.012186896862177594
2022-06-17,0.01207751992809014
2022-06-20,0.012797178120988734
2022-06-21,0.012630021875767278
2022-06-22,0.01246983578502928
2022-06-23,0.012312183483968089
2022-06-24,0.012375697141642501
2022-06-27,0.012247000135789355
2022-06-28,0.012507868340564268
2022-06-29,0.012349902120078624
2022-06-30,0.012290915189609182
2022-07-01,0.01225926920599733
2022-07-04,0.012115419412774695
2022-07-05,0.011974969907530324
2022-07-06,0.011834739699263663
2022-07-07,0.011699604971510385
2022-07-08,0.011955181261561896
2022-07-11,0.011825608124040281
2022-07-12,0.012138673400512764
2022-07-13,0.011982550586215536
2022-07-14,0.011848605041748218
2022-07-15,0.012049052947044014
2022-07-18,0.011911318170675367
2022-07-19,0.011770789927227738
2022-07-20,0.011802395473287337
2022-07-21,0.011651900821278092
2022-07-22,0.011558125591138873
2022-07-25,0.011414116903095342
2022-07-26,0.011454124132959256
2022-07-27,0.011340503477406625
2022-07-28,0.011478064998125218
2022-07-29,0.011461370242224907
2022-08-01,0.01134487925541651
2022-08-02,0.01130058732683515
2022-08-03,0.011281919902759539
2022-08-04,0.011154374916536546
2022-08-05,0.01143940679114566
2022-08-08,0.011322702363594263
2022-08-09,0.011511130464419973
2022-08-10,0.01136944659423167
2022-08-11,0.011439225828007306
2022-08-12,0.011322876969018703
2022-08-15,0.011946248290644123
2022-08-16,0.011797367633728375
2022-08-17,0.01166237622996471
2022-08-18,0.011516128316030763
2022-08-19,0.011370792216738394
2022-08-22,0.01169352545768714
2022-08-23,0.011636665236524424
2022-08-24,0.011933842149333714
2022-08-25,0.011781125845283196
2022-08-26,0.011659294055260415
2022-08-29,0.01164554001905729
2022-08-30,0.011497736346904265
2022-08-31,0.011671310329064427
2022-09-01,0.01160165675970335
2022-09-02,0.011516145287198751
2022-09-05,0.011385581167658669
2022-09-06,0.01138703594194861
2022-09-08,0.0117720592795432
2022-09-09,0.011623104971888717
2022-09-12,0.011936349821401633
2022-09-13,0.011874701224233208
2022-09-14,0.012291637920223607
2022-09-15,0.01213979939365848
2022-09-16,0.012017341517184444
2022-09-19,0.011906966225813574
2022-09-20,0.01227235006600947
2022-09-21,0.012147478175840396
2022-09-22,0.012022558869560772
2022-09-23,0.01221352246320214
2022-09-26,0.012502798541047706
2022-09-27,0.012893472233035656
2022-09-28,0.012773832099179594
2022-09-29,0.012607138201116377
2022-09-30,0.012500539850445606
2022-10-03,0.012781822955438575
2022-10-04,0.01512617394260406
2022-10-05,0.014921106751495113
2022-10-06,0.014770654469000586
2022-10-07,0.01457725180773803
2022-10-10,0.014474335135369124
2022-10-11,0.014294151014384185
2022-10-13,0.014189119633588841
2022-10-14,0.014020692130914243
2022-10-17,0.014183111948676951
2022-10-18,0.014147357365477373
2022-10-19,0.014239930211627451
2022-10-20,0.014064198033954927
2022-10-21,0.013922687732821007
2022-10-24,0.014192311580976526
2022-10-25,0.014949475285469485
2022-10-26,0.014873683044638352
2022-10-27,0.014903655797478908
2022-10-28,0.014915183129365102
2022-10-31,0.014714723219065464
2022-11-01,0.014648491903715706
2022-11-03,0.0144953129869561
2022-11-04,0.014300675716388109
2022-11-07,0.014200265415604546
2022-11-08,0.014520912249093673
2022-11-09,0.014363219710010373
2022-11-10,0.014611413176388234
2022-11-11,0.01538355052762047
2022-11-14,0.015554612497998617
2022-11-16,0.015388963980873829
2022-11-17,0.015732412685318883
2022-11-18,0.015539462226843836
2022-11-21,0.015377286733217244
2022-11-22,0.015213609684960328
2022-11-23,0.01504539743160234
2022-11-24,0.014852348990654305
2022-11-25,0.015295238488843678
2022-11-28,0.015632274991744986
2022-11-29,0.015422679328659988
2022-11-30,0.015497841202586125
2022-12-01,0.015435520550032082
2022-12-02,0.01538899622274715
2022-12-05,0.015238162381154934
2022-12-06,0.015459926293476556
2022-12-07,0.015249866230882349
2022-12-08,0.015045769830005374
2022-12-09,0.0151636328223075
2022-12-12,0.014969165196489083
2022-12-13,0.015201837416371494
2022-12-14,0.015142643530196554
2022-12-15,0.014938427388544714
2022-12-16,0.014737089681521846
2022-12-19,0.01460922830671071
2022-12-20,0.0146280608062739
2022-12-21,0.014860977459295564
2022-12-22,0.014666189269396179
2022-12-23,0.014468502200833731
2022-12-26,0.014664059384976303
2022-12-27,0.01453695893354171
2022-12-28,0.014354775268580668
2022-12-29,0.014405086312794918
2023-01-02,0.014215904369068597
2023-01-03,0.015003335031976683
2023-01-04,0.015171032943584828
2023-01-05,0.01505879045221707
2023-01-06,0.015182558918132716
2023-01-09,0.015088841842366594
2023-01-10,0.014892549626907376
2023-01-11,0.014874027058992087
2023-01-12,0.014716360605937857
2023-01-13,0.014518085075742662
2023-01-16,0.01439155080004212
2023-01-17,0.014412057537666554
2023-01-18,0.014549133014881664
2023-01-19,0.014416552143094263
2023-01-20,0.014240270471965077
2023-01-23,0.01408759697678553
2023-01-24,0.013927361848902906
2023-01-25,0.01385496923359464
2023-01-26,0.01375687615533593
2023-01-27,0.013575059931595699
2023-01-30,0.013586431368534848
2023-01-31,0.013437380120913469
2023-02-01,0.013443027522573241
2023-02-02,0.013381178796854094
2023-02-03,0.01363101405689503
2023-02-06,0.013616759662010043
2023-02-07,0.013436515118211468
2023-02-08,0.013284957713618938
2023-02-09,0.013394590755618184
2023-02-10,0.013568971622176079
2023-02-13,0.013397265662289944
2023-02-14,0.013253480282030905
2023-02-15,0.013198081218219892
2023-02-16,0.01326199413160296
2023-02-17,0.013100744510753073
2023-02-22,0.012961059374980101
2023-02-23,0.013175690891240177
2023-02-24,0.013024628555661732
2023-02-27,0.013146156576858541
2023-02-28,0.0129766736336082
2023-03-01,0.012863969050225044
2023-03-02,0.012725878194984464
2023-03-03,0.012667932235896597
2023-03-06,0.012525478775480475
2023-03-07,0.012419564102210057
2023-03-08,0.012282571782982376
2023-03-09,0.01258080227134888
2023-03-10,0.012615143516434302
2023-03-13,0.012649512168874423
2023-03-14,0.012511096859891052
2023-03-15,0.012353571124441189
2023-03-16,0.012202133722851899
2023-03-17,0.01209399519772955
2023-03-20,0.01215186965867178
2023-03-21,0.01211374685617002
2023-03-22,0.011958124029693974
2023-03-23,0.011872603876407537
2023-03-24,0.012282900205081666
2023-03-27,0.012201459244449944
2023-03-28,0.012109959360207721
2023-03-29,0.012171792930746455
2023-03-30,0.012046732723061204
2023-03-31,0.01222935002619353
2023-04-03,0.012400818111389014
2023-04-04,0.012256851125881311
2023-04-05,0.0121088382521614
2023-04-06,0.012038501114565382
2023-04-10,0.011887861263144258
2023-04-11,0.01183341218836079
2023-04-12,0.01336137865791108
2023-04-13,0.013217496188573909
2023-04-14,0.013061741600734606
2023-04-17,0.012894247354928104
2023-04-18,0.012733331777307504
2023-04-19,0.01256817887996663
2023-04-20,0.012862576792063216
2023-04-24,0.012709382458335345
2023-04-25,0.012562627485201771
2023-04-26,0.012453076706449271
2023-04-27,0.012375551216569787
2023-04-28,0.01224615115088623
2023-05-02,0.012288190933079101
2023-05-03,0.01272478965402353
2023-05-04,0.012561518218162909
2023-05-05,0.012408970806872834
2023-05-08,0.013018694538993647
2023-05-09,0.012909373641612223
2023-05-10,0.012829164662099678
2023-05-11,0.012668570357193718
2023-05-12,0.012552437012901246
2023-05-15,0.012391630486876568
2023-05-16,0.01225412593716727
2023-05-17,0.012161443709683677
2023-05-18,0.012132143627606975
2023-05-19,0.012006859636823885
2023-05-22,0.011882511690256807
2023-05-23,0.011758724551816124
2023-05-24,0.011618213733375344
2023-05-25,0.011591858875674432
2023-05-26,0.011574276151753115
2023-05-29,0.01148448725608483
2023-05-30,0.011372618311102301
2023-05-31,0.011406743726661757
2023-06-01,0.011304494809290397
2023-06-02,0.011589088674402585
2023-06-05,0.011762016041437678
2023-06-06,0.011612929927797454
2023-06-07,0.011748941857669074
2023-06-09,0.01165413260604064
2023-06-12,0.01167732299145026
2023-06-13,0.011534584833042047
2023-06-14,0.011420390127986074
2023-06-15,0.011672389267985877
2023-06-16,0.011524919382948187
2023-06-19,0.011398711163203418
2023-06-20,0.011338910718774924
2023-06-21,0.011202357215107435
2023-06-22,0.011105005131797083
2023-06-23,0.011146751649213719
2023-06-26,0.011007431085669928
2023-06-27,0.010918813802781459
2023-06-28,0.010830930723116155
2023-06-29,0.0107621790818976
2023-06-30,0.01085408422750475
2023-07-03,0.010729309270600283
2023-07-04,0.01078778409922515
2023-07-05,0.010687782754482029
2023-07-06,0.010571069005369731
2023-07-07,0.010824898603393513
2023-07-10,0.010855349289936603
2023-07-11,0.01080197891467213
2023-07-12,0.010717109016055167
2023-07-13,0.010598511522457357
2023-07-14,0.010665952924772288
2023-07-17,0.010743108362867427
2023-07-18,0.010628286816743231
2023-07-19,0.010512877335264076
2023-07-20,0.010394016306078875
2023-07-21,0.010287768656811183
2023-07-24,0.010523954757048324
2023-07-25,0.010488071186711101
2023-07-26,0.010390402326731623
2023-07-27,0.01028429413506915
2023-07-28,0.010702754904843365
2023-07-31,0.010572891763178471
2023-08-01,0.010672755801310068
2023-08-02,0.010584546376682763
2023-08-03,0.010470050958635426
2023-08-04,0.010350723153168056
2023-08-07,0.010329086244252215
2023-08-08,0.01020650852709136
2023-08-09,0.010093144915660088
2023-08-10,0.01001781924692447
2023-08-11,0.009899153926075438
2023-08-14,0.00979138102036432
2023-08-15,0.009828732989142927
2023-08-16,0.009755589713134701
2023-08-17,0.009677156953729407
2023-08-18,0.00960455107614621
2023-08-21,0.009506343781260272
2023-08-22,0.009498211307008593
2023-08-23,0.009659411889297977
2023-08-24,0.00988676459983534
2023-08-25,0.009888789804606746
2023-08-28,0.009910319913982392
2023-08-29,0.009931871906303524
2023-08-30,0.009949424046480672
2023-08-31,0.009905134835361946
2023-09-01,0.010091385191918774
2023-09-04,0.010358767540046833
2023-09-05,0.01023536760077583
2023-09-06,0.010132926329763217
2023-09-08,0.01018257403130871
2023-09-11,0.010106398217694624
2023-09-12,0.01019289486732699
2023-09-13,0.01016419838601904
2023-09-14,0.010044239772433006
2023-09-15,0.010042124966187747
2023-09-18,0.009962003800821547
2023-09-19,0.009866773260727837
2023-09-20,0.009771117315730021
2023-09-21,0.009713660931520774
2023-09-22,0.010199592945521006
2023-09-25,0.010079690243234603
2023-09-26,0.009960476751368706
2023-09-27,0.010132174099982003
2023-09-28,0.01001125111916073
2023-09-29,0.010061735846526157
2023-10-02,0.009997494282195783
2023-10-03,0.010097156045733144
2023-10-04,0.010237061619164522
2023-10-05,0.010115469237810865
2023-10-06,0.01000685481831001
2023-10-09,0.009954462951223111
2023-10-10,0.009918821455590142
2023-10-11,0.010016069019604468
2023-10-13,0.009902920963975608
2023-10-16,0.009949198492247149
2023-10-17,0.0098800884373928
2023-10-18,0.009804375719379747
2023-10-19,0.010022807477423854
2023-10-20,0.00990403735534895
2023-10-23,0.009862982090626936
2023-10-24,0.009762852476780564
2023-10-25,0.0097327624774646
2023-10-26,0.00971160433064873
2023-10-27,0.009944993479930199
2023-10-30,0.010044177891567632
2023-10-31,0.009987400882543846
2023-11-01,0.009899429786049614
2023-11-03,0.01010814944019762
2023-11-06,0.010793194080350302
2023-11-07,0.010666380148082548
2023-11-08,0.010579289796097126
2023-11-09,0.010453594178316592
2023-11-10,0.010327766859085047
2023-11-13,0.010406950236333003
2023-11-14,0.010288138333805617
2023-11-16,0.010821750513894748
2023-11-17,0.010793974449177917
2023-11-20,0.010674704909530805
2023-11-21,0.010614039676623076
2023-11-22,0.010505041838034681
2023-11-23,0.010387432851422584
2023-11-24,0.010279195901352046
2023-11-27,0.010242969144583289
2023-11-28,0.010119993601653079
2023-11-29,0.010048017811993801
2023-11-30,0.009945988562814452
2023-12-01,0.009934338630577827
2023-12-04,0.009855658361407558
2023-12-05,0.009877918577210001
2023-12-06,0.009760960193804746
2023-12-07,0.009784598516231011
2023-12-08,0.009678157515694924
2023-12-11,0.009649087345324268
2023-12-12,0.009540124510064118
2023-12-13,0.009454425238744436
2023-12-14,0.010039885472670611
2023-12-15,0.010046207983095792
2023-12-18,0.009960841286234666
2023-12-19,0.009892621228507138
2023-12-20,0.009811955921650082
2023-12-21,0.009783287003334834
2023-12-22,0.00979490510945013
2023-12-26,0.009698489703707996
2023-12-27,0.009622353157896908
2023-12-28,0.009536140806392175
2024-01-02,0.009425381644753997
2024-01-03,0.009488585250269277
2024-01-04,0.009378942120822971
2024-01-05,0.009475670317986356
2024-01-08,0.009407251296580382
2024-01-09,0.009307814010601101
2024-01-10,0.009281341246749201
2024-01-11,0.00920815431554824
2024-01-12,0.00910769300517152
2024-01-15,0.009010972837411056
2024-01-16,0.008927843601108716
2024-01-17,0.009238523437475651
2024-01-18,0.009186648520303167
2024-01-19,0.009210507124871902
2024-01-22,0.009111367228826887
2024-01-23,0.009105610365296703
2024-01-24,0.009215647476042404
2024-01-25,0.009130523311159832
2024-01-26,0.009034391813073236
2024-01-29,0.008978375108119213
2024-01-30,0.008899346081326745
2024-01-31,0.008911029271643485
2024-02-01,0.008819025175449267
2024-02-02,0.008760130415347093
2024-02-05,0.008818183387085406
2024-02-06,0.008731464800509521
2024-02-07,0.0092624622254691
2024-02-08,0.009214148897519816
2024-02-09,0.009274302032881593
2024-02-14,0.009172712644990273
2024-02-15,0.009160068707554493
2024-02-16,0.009100540121074805
2024-02-19,0.009059597556543704
2024-02-20,0.008962731515340472
2024-02-21,0.008918223129797336
2024-02-22,0.00881880941452408
2024-02-23,0.008722944627814849
2024-02-26,0.008690264235911214
2024-02-27,0.008596372680931923
2024-02-28,0.008840563932393922
2024-02-29,0.008943770241724243
2024-03-01,0.008957879560788744
2024-03-04,0.008858373417339622
2024-03-05,0.00882568665992054
2024-03-06,0.008734924534913695
2024-03-07,0.008685303457758366
2024-03-08,0.008620653701011305
2024-03-11,0.008677176640415512
2024-03-12,0.008669224635348092
2024-03-13,0.008768433061931355
2024-03-14,0.00867855490410875
2024-03-15,0.008594854611384902
2024-03-18,0.00858863085306984
2024-03-19,0.008497348239064085
2024-03-20,0.008430029265839033
2024-03-21,0.00854821032953216
2024-03-22,0.008544615034007393
2024-03-25,0.008574346113542483
2024-03-26,0.008482880690605312
2024-03-27,0.00839249447367003
2024-03-28,0.008357095836643708
2024-04-01,0.008279793979697388
2024-04-02,0.008315075074923925
2024-04-03,0.008250222939361895
2024-04-04,0.008170238227090364
2024-04-05,0.008084882179986815
2024-04-08,0.008044551390835293
2024-04-09,0.008330873993516069
2024-04-10,0.00832668439002981
2024-04-11,0.008547865107972688
2024-04-12,0.008499072686613388
2024-04-15,0.008607379613127507
2024-04-16,0.00855286078497475
2024-04-17,0.008550464702236455
2024-04-18,0.008464175944917114
2024-04-19,0.008372948045713086
2024-04-22,0.008356040323488668
2024-04-23,0.00828175096648154
2024-04-24,0.008215122861945883
2024-04-25,0.00814846484728406
2024-04-26,0.008065199845966287
2024-04-29,0.008298815505669618
2024-04-30,0.008265830330759595
2024-05-02,0.008378204928532338
2024-05-03,0.00840847863649471
2024-05-06,0.008476582659142778
2024-05-07,0.008385833557235298
2024-05-08,0.008338367822054764
2024-05-09,0.008253740543831977
2024-05-10,0.008326727627456752
2024-05-13,0.00827470058351518
2024-05-14,0.00821011740118349
2024-05-15,0.008132369285258147
2024-05-16,0.00807386200178796
2024-05-17,0.007993943338087084
2024-05-20,0.007914788180854884
2024-05-21,0.007853212009424375
2024-05-22,0.007788178372419575
2024-05-23,0.008026543696372698
2024-05-24,0.008034966387396925
2024-05-27,0.00797379529814004
2024-05-28,0.007893875689753029
2024-05-29,0.007872326237980174
2024-05-31,0.00792045916521262
2024-06-03,0.007884130129239953
2024-06-04,0.007805324717562329
2024-06-05,0.00773486685955806
2024-06-06,0.007678633330412593
2024-06-07,0.007822736729593324
2024-06-10,0.008230873092299126
2024-06-11,0.008144325088928291
2024-06-12,0.008129122649809197
2024-06-13,0.00835409832490883
2024-06-14,0.00828253998033686
2024-06-17,0.008194933465310384
2024-06-18,0.008142955735944766
2024-06-19,0.008078734199215398
2024-06-20,0.008030753055858295
2024-06-21,0.007949751474440322
2024-06-24,0.007943874997668245
2024-06-25,0.008022741247875166
2024-06-26,0.007952669131196384
2024-06-27,0.007878234477050113
2024-06-28,0.008061550137148803
2024-07-01,0.00799792442179398
2024-07-02,0.007973070698247445
2024-07-03,0.007891221127811128
2024-07-04,0.007878310769685343
2024-07-05,0.0078183752178296
2024-07-08,0.007739780462924585
2024-07-09,0.007667759191701602
2024-07-10,0.007617710507816832
2024-07-11,0.007543144751015891
2024-07-12,0.007573888392747497
2024-07-15,0.007529692113729084
2024-07-16,0.007470133128762835
2024-07-17,0.007404880462647637
2024-07-18,0.007342495064042364
2024-07-19,0.007610733559460134
2024-07-22,0.007536679180365927
2024-07-23,0.0074671142986307195
2024-07-24,0.007570007759219412
2024-07-25,0.0075007809404125745
2024-07-26,0.0074557527970684516
2024-07-29,0.007607695185561355
2024-07-30,0.00756734120737296
2024-07-31,0.0075687524637288815
2024-08-01,0.0077073977246166665
2024-08-02,0.007639925993132393
2024-08-05,0.00781398873032375
2024-08-06,0.007775058511988859
2024-08-07,0.007786163719432185
2024-08-08,0.007847028831468046
2024-08-09,0.007881473488187421
2024-08-12,0.008130191663704968
2024-08-13,0.008063086239310117
2024-08-14,0.008111175758664758
2024-08-15,0.008090974738628564
2024-08-16,0.00805861126948062
2024-08-19,0.00798047611473925
2024-08-20,0.008159790451454225
2024-08-21,0.008079624289679609
2024-08-22,0.008004239110891364
2024-08-23,0.008070640470131446
2024-08-26,0.007998962653023365
2024-08-27,0.008040225786807723
2024-08-28,0.00795930294289781
2024-08-29,0.007899368120184864
2024-08-30,0.007970542920567788
2024-09-02,0.007889382257332038
2024-09-03,0.007906687063183341
2024-09-04,0.00786567858289024
2024-09-05,0.008030169772403268
2024-09-06,0.007956547319126268
2024-09-09,0.008198741135636756
2024-09-10,0.008113544862720663
2024-09-11,0.008047379892741067
2024-09-12,0.007971857836207633
2024-09-13,0.007931779082050831
2024-09-16,0.007905340976393579
2024-09-17,0.007827622113620538
2024-09-18,0.00775239167297757
2024-09-19,0.0078138654340468
2024-09-20,0.007775457426389371
2024-09-23,0.008090201850417849
2024-09-24,0.008032674483503907
2024-09-25,0.008156107217383309
2024-09-26,0.008104091491210049
2024-09-27,0.008181059650647884
2024-09-30,0.008104536790302527
2024-10-01,0.008100508562207764
2024-10-02,0.008050230083693105
2024-10-03,0.00804721792003741
2024-10-04,0.008269740786643482
2024-10-07,0.008182548077324518
2024-10-08,0.008099241534167466
2024-10-09,0.00804203219207346
2024-10-10,0.008184688672269753
2024-10-11,0.008108952065763037
2024-10-14,0.008039600800263426
2024-10-15,0.008038972260010123
2024-10-16,0.007955823736610768
2024-10-17,0.007912582999206047
2024-10-18,0.007922926907513391
2024-10-21,0.007852826162407888
2024-10-22,0.007776529148481718
2024-10-23,0.007743047784173892
2024-10-24,0.007693052776277781
2024-10-25,0.007674637377822179
2024-10-28,0.0076033759736535275
2024-10-29,0.007679692746276121
2024-10-30,0.007630103032464222
2024-10-31,0.007556837696232209
2024-11-01,0.0075740633553300326
2024-11-04,0.007758615739292934
2024-11-05,0.00818399849817181
2024-11-06,0.008098835272541726
2024-11-07,0.008026775568184576
2024-11-08,0.00798934292618189
2024-11-11,0.008235893880696378
2024-11-12,0.008148950941358497
2024-11-13,0.008068387264235442
2024-11-14,0.007984673752234194
2024-11-18,0.007902565343148465
2024-11-19,0.007822568301710953
2024-11-21,0.007757346320142367
2024-11-22,0.007848570338811301
2024-11-25,0.008199919810315634
2024-11-26,0.008115439005398982
2024-11-27,0.008093526638095918
2024-11-28,0.008480837826998657
2024-11-29,0.00922724168032596
2024-12-02,0.009208008908498032
2024-12-03,0.009122551565139456
2024-12-04,0.009080989356967611
2024-12-05,0.008979110046353884
2024-12-06,0.009126313269457023
2024-12-09,0.00933909308858621
2024-12-10,0.00935201250425528
2024-12-11,0.009319511348093725
2024-12-12,0.009348556751093522
2024-12-13,0.010231870980114563
2024-12-16,0.010274565293710318
2024-12-17,0.010244168784714278
2024-12-18,0.010212595082158599
2024-12-19,0.011282161574052367
2024-12-20,0.01115063776135568
2024-12-23,0.011067083450027186
2024-12-26,0.011072354403398897
2024-12-27,0.010939590833292207
2024-12-30,0.01086033612437606
2025-01-02,0.010726036778924617
2025-01-03,0.0105973192576075
2025-01-06,0.010684248021629652
2025-01-07,0.010719968668567791
2025-01-08,0.010682013941621406
2025-01-09,0.010748574339610777
2025-01-10,0.010617074757708744
2025-01-13,0.010563507378686346
2025-01-14,0.0104351730409055
2025-01-15,0.010313178033787998
2025-01-16,0.011042207220362059
2025-01-17,0.011064126359661156
2025-01-20,0.01101146305303766
2025-01-21,0.010876035047192454
2025-01-22,0.010783044914433297
2025-01-23,0.01066290461968687
2025-01-24,0.010554024271657088
2025-01-27,0.01042550763058726
2025-01-28,0.010722229330905822
2025-01-29,0.010644235737182355
2025-01-30,0.010547688980928624
2025-01-31,0.011261621718958162
2025-02-03,0.01116699586403311
2025-02-04,0.011030515939509907
2025-02-05,0.010946904511276915
2025-02-06,0.010819187136812713
2025-02-07,0.010715022865498936
2025-02-10,0.010781307665268983
2025-02-11,0.010707719660862636
2025-02-12,0.010634477179197889
